,league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total,season_file,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,home_bookings_pts,away_bookings_pts,time
2713,P1,2020-06-06,Boavista,Moreirense,0.0,1.0,A,0.0,0.0,D,2.4,3.1,3.1,21.0,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,26.0,5.0,9.0,3.0,7.0,2.0,21.0,24.0,4.0,6.0,1.0,0.0,65.0,60.0,21:15
2714,P1,2020-06-07,Rio Ave,Pacos Ferreira,2.0,3.0,A,1.0,2.0,A,1.6,4.0,5.75,21.0,6.0,A,0.0,3.0,-1.0,5.0,A,-1.0,3.0,cleanP1_1920,23.0,9.0,8.0,6.0,8.0,7.0,13.0,20.0,4.0,5.0,1.0,1.0,65.0,75.0,21:00
2715,P1,2020-06-09,Gil Vicente,Famalicao,1.0,3.0,A,0.0,2.0,A,2.8,3.2,2.55,21.0,1.0,A,0.0,3.0,-2.0,4.0,A,-2.0,2.0,cleanP1_1920,6.0,7.0,2.0,3.0,4.0,3.0,18.0,19.0,2.0,3.0,0.0,0.0,20.0,30.0,21:00
2716,P1,2020-06-10,Setubal,Santa Clara,2.0,2.0,D,1.0,1.0,D,2.9,3.0,2.6,17.0,2.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0,cleanP1_1920,6.0,8.0,4.0,3.0,4.0,3.0,21.0,14.0,6.0,1.0,0.0,0.0,60.0,10.0,17:00
2717,P1,2020-06-10,Portimonense,Benfica,2.0,2.0,D,0.0,2.0,A,9.0,4.5,1.36,19.0,2.0,D,1.0,1.0,0.0,4.0,A,-2.0,2.0,cleanP1_1920,10.0,11.0,4.0,4.0,5.0,3.0,18.0,17.0,5.0,3.0,0.0,0.0,50.0,30.0,19:15
2718,P1,2020-06-10,Porto,Maritimo,1.0,0.0,H,1.0,0.0,H,1.16,7.0,15.0,21.0,2.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_1920,15.0,10.0,8.0,1.0,8.0,1.0,15.0,13.0,4.0,3.0,0.0,0.0,40.0,30.0,21:30
2719,P1,2020-06-11,Belenenses,Guimaraes,1.0,1.0,D,1.0,1.0,D,4.75,3.75,1.7,19.0,3.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0,cleanP1_1920,7.0,17.0,2.0,6.0,1.0,13.0,16.0,14.0,2.0,1.0,0.0,0.0,20.0,10.0,19:00
2720,P1,2020-06-11,Tondela,Aves,2.0,0.0,H,1.0,0.0,H,1.75,3.6,4.5,21.0,3.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0,cleanP1_1920,6.0,12.0,4.0,1.0,5.0,7.0,21.0,17.0,3.0,2.0,0.0,1.0,30.0,45.0,21:15
2721,P1,2020-06-12,Moreirense,Rio Ave,0.0,1.0,A,0.0,1.0,A,2.9,3.4,2.35,19.0,4.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_1920,7.0,14.0,1.0,2.0,9.0,6.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00
2722,P1,2020-06-12,Sp Lisbon,Pacos Ferreira,1.0,0.0,H,0.0,0.0,D,1.33,5.0,9.0,21.0,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_1920,6.0,11.0,2.0,5.0,5.0,4.0,24.0,18.0,2.0,2.0,0.0,0.0,20.0,20.0,21:15
2723,P1,2020-06-13,Sp Braga,Boavista,0.0,1.0,A,0.0,0.0,D,1.4,4.2,8.5,21.0,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,9.0,7.0,3.0,3.0,9.0,6.0,22.0,16.0,2.0,3.0,0.0,0.0,20.0,30.0,21:00
2724,P1,2020-06-15,Maritimo,Gil Vicente,2.0,1.0,H,2.0,1.0,H,2.5,2.9,3.1,19.0,0.0,H,3.0,0.0,1.0,3.0,H,1.0,3.0,cleanP1_1920,15.0,6.0,9.0,2.0,4.0,4.0,17.0,13.0,2.0,0.0,0.0,0.0,20.0,0.0,19:00
2725,P1,2020-06-16,Santa Clara,Portimonense,1.0,1.0,D,0.0,0.0,D,2.4,3.1,3.1,19.0,1.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0,cleanP1_1920,9.0,8.0,5.0,2.0,13.0,7.0,17.0,14.0,2.0,4.0,1.0,0.0,45.0,40.0,19:00
2726,P1,2020-06-16,Aves,Porto,0.0,0.0,D,0.0,0.0,D,15.0,7.0,1.18,21.0,1.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_1920,5.0,24.0,0.0,8.0,1.0,12.0,21.0,20.0,6.0,3.0,0.0,0.0,60.0,30.0,21:15
2727,P1,2020-06-17,Pacos Ferreira,Belenenses,2.0,1.0,H,0.0,1.0,A,2.2,3.2,3.4,19.0,2.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0,cleanP1_1920,16.0,4.0,3.0,1.0,4.0,5.0,24.0,15.0,5.0,3.0,0.0,0.0,50.0,30.0,19:00
2728,P1,2020-06-17,Rio Ave,Benfica,1.0,2.0,A,1.0,0.0,H,5.5,4.0,1.57,21.0,2.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0,cleanP1_1920,5.0,16.0,1.0,4.0,4.0,10.0,16.0,21.0,3.0,2.0,3.0,0.0,105.0,20.0,21:15
2730,P1,2020-06-18,Sp Lisbon,Tondela,2.0,0.0,H,2.0,0.0,H,1.4,4.5,8.5,21.0,3.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0,cleanP1_1920,8.0,7.0,2.0,3.0,4.0,6.0,16.0,20.0,0.0,3.0,0.0,0.0,0.0,30.0,21:15
2729,P1,2020-06-18,Boavista,Setubal,3.0,1.0,H,2.0,0.0,H,2.05,3.2,4.0,19.0,3.0,H,3.0,0.0,2.0,4.0,H,2.0,2.0,cleanP1_1920,9.0,15.0,6.0,6.0,3.0,11.0,17.0,18.0,4.0,2.0,0.0,0.0,40.0,20.0,19:00
2731,P1,2020-06-19,Guimaraes,Moreirense,1.0,1.0,D,1.0,0.0,H,1.53,4.0,6.5,19.0,4.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_1920,13.0,11.0,4.0,4.0,6.0,5.0,15.0,11.0,3.0,0.0,1.0,0.0,55.0,0.0,19:00
2732,P1,2020-06-19,Famalicao,Sp Braga,0.0,0.0,D,0.0,0.0,D,3.75,3.3,2.0,21.0,4.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_1920,7.0,14.0,2.0,0.0,3.0,5.0,19.0,12.0,3.0,1.0,1.0,0.0,55.0,10.0,21:15
2733,P1,2020-06-21,Gil Vicente,Aves,3.0,0.0,H,2.0,0.0,H,1.57,3.6,6.5,21.0,6.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0,cleanP1_1920,17.0,10.0,9.0,1.0,9.0,2.0,23.0,18.0,1.0,3.0,0.0,0.0,10.0,30.0,21:00
2734,P1,2020-06-22,Portimonense,Maritimo,3.0,2.0,H,2.0,0.0,H,2.1,3.2,3.6,21.0,0.0,H,3.0,0.0,1.0,5.0,H,2.0,2.0,cleanP1_1920,11.0,11.0,5.0,5.0,3.0,6.0,25.0,13.0,5.0,1.0,0.0,0.0,50.0,10.0,21:00
2735,P1,2020-06-23,Setubal,Rio Ave,1.0,2.0,A,1.0,1.0,D,4.2,3.3,1.9,19.0,1.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0,cleanP1_1920,8.0,17.0,3.0,7.0,4.0,6.0,14.0,10.0,2.0,0.0,1.0,0.0,45.0,0.0,19:00
2736,P1,2020-06-23,Benfica,Santa Clara,3.0,4.0,A,0.0,1.0,A,1.28,5.0,12.0,19.0,1.0,A,0.0,3.0,-1.0,7.0,A,-1.0,1.0,cleanP1_1920,15.0,8.0,8.0,6.0,4.0,7.0,15.0,13.0,2.0,1.0,0.0,0.0,20.0,10.0,19:15
2737,P1,2020-06-23,Porto,Boavista,4.0,0.0,H,0.0,0.0,D,1.28,5.25,10.0,21.0,1.0,H,3.0,0.0,4.0,4.0,D,0.0,0.0,cleanP1_1920,12.0,6.0,7.0,2.0,6.0,3.0,17.0,19.0,2.0,3.0,0.0,0.0,20.0,30.0,21:15
2738,P1,2020-06-24,Tondela,Pacos Ferreira,1.0,3.0,A,0.0,2.0,A,2.5,3.1,3.0,19.0,2.0,A,0.0,3.0,-2.0,4.0,A,-2.0,2.0,cleanP1_1920,12.0,14.0,4.0,5.0,10.0,4.0,20.0,22.0,3.0,4.0,0.0,0.0,30.0,40.0,19:00
2739,P1,2020-06-24,Moreirense,Famalicao,1.0,1.0,D,0.0,0.0,D,2.8,3.4,2.4,21.0,2.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0,cleanP1_1920,11.0,16.0,4.0,6.0,5.0,5.0,17.0,21.0,3.0,3.0,0.0,0.0,30.0,30.0,21:15
2740,P1,2020-06-25,Sp Braga,Guimaraes,3.0,2.0,H,2.0,2.0,D,1.95,3.6,3.6,21.0,3.0,H,3.0,0.0,1.0,5.0,D,0.0,4.0,cleanP1_1920,14.0,15.0,3.0,4.0,0.0,10.0,11.0,12.0,2.0,2.0,0.0,0.0,20.0,20.0,21:00
2741,P1,2020-06-26,Belenenses,Sp Lisbon,1.0,3.0,A,1.0,3.0,A,5.5,3.75,1.61,19.0,4.0,A,0.0,3.0,-2.0,4.0,A,-2.0,4.0,cleanP1_1920,11.0,10.0,3.0,7.0,8.0,7.0,25.0,10.0,4.0,1.0,0.0,0.0,40.0,10.0,19:15
2742,P1,2020-06-28,Boavista,Santa Clara,1.0,0.0,H,1.0,0.0,H,2.5,3.0,3.0,21.0,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_1920,12.0,10.0,2.0,4.0,4.0,4.0,17.0,25.0,3.0,2.0,0.0,0.0,30.0,20.0,21:00
2744,P1,2020-06-29,Maritimo,Benfica,2.0,0.0,H,0.0,0.0,D,7.0,4.33,1.44,18.0,0.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0,cleanP1_1920,6.0,20.0,2.0,7.0,1.0,11.0,18.0,19.0,3.0,1.0,0.0,0.0,30.0,10.0,18:00
2745,P1,2020-06-29,Pacos Ferreira,Porto,0.0,1.0,A,0.0,1.0,A,9.0,4.1,1.4,21.0,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_1920,11.0,5.0,3.0,3.0,5.0,4.0,19.0,18.0,3.0,3.0,0.0,0.0,30.0,30.0,21:15
2743,P1,2020-06-29,Aves,Moreirense,0.0,1.0,A,0.0,0.0,D,4.33,3.4,1.85,17.0,0.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,14.0,7.0,3.0,2.0,8.0,3.0,20.0,26.0,2.0,1.0,0.0,0.0,20.0,10.0,17:00
2747,P1,2020-06-30,Guimaraes,Setubal,2.0,0.0,H,1.0,0.0,H,1.4,4.33,8.0,19.0,1.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0,cleanP1_1920,18.0,5.0,5.0,1.0,8.0,6.0,10.0,9.0,0.0,1.0,0.0,3.0,0.0,85.0,19:15
2748,P1,2020-06-30,Rio Ave,Sp Braga,4.0,3.0,H,3.0,2.0,H,3.1,3.3,2.25,21.0,1.0,H,3.0,0.0,1.0,7.0,H,1.0,5.0,cleanP1_1920,13.0,11.0,8.0,6.0,1.0,4.0,16.0,23.0,2.0,2.0,0.0,1.0,20.0,45.0,21:30
2746,P1,2020-06-30,Famalicao,Portimonense,0.0,1.0,A,0.0,1.0,A,2.05,3.5,3.4,17.0,1.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_1920,13.0,12.0,5.0,4.0,3.0,5.0,12.0,25.0,4.0,2.0,0.0,0.0,40.0,20.0,17:00
2749,P1,2020-07-01,Belenenses,Tondela,1.0,1.0,D,1.0,1.0,D,2.55,3.1,2.9,19.0,2.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0,cleanP1_1920,11.0,11.0,3.0,4.0,2.0,5.0,19.0,15.0,3.0,5.0,0.0,1.0,30.0,75.0,19:00
2750,P1,2020-07-01,Sp Lisbon,Gil Vicente,2.0,1.0,H,1.0,0.0,H,1.5,3.8,7.5,21.0,2.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0,cleanP1_1920,12.0,8.0,4.0,3.0,4.0,3.0,23.0,14.0,0.0,2.0,0.0,0.0,0.0,20.0,21:15
2751,P1,2020-07-03,Santa Clara,Maritimo,0.0,1.0,A,0.0,0.0,D,2.3,3.1,3.25,19.0,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,13.0,13.0,4.0,7.0,5.0,6.0,17.0,24.0,2.0,2.0,0.0,0.0,20.0,20.0,19:15
2752,P1,2020-07-04,Setubal,Pacos Ferreira,2.0,3.0,A,2.0,0.0,H,3.75,3.1,2.1,17.0,5.0,A,0.0,3.0,-1.0,5.0,H,2.0,2.0,cleanP1_1920,7.0,21.0,3.0,8.0,3.0,7.0,10.0,16.0,1.0,2.0,0.0,0.0,10.0,20.0,17:00
2753,P1,2020-07-04,Portimonense,Guimaraes,0.0,1.0,A,0.0,0.0,D,3.6,3.2,2.1,19.0,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,13.0,9.0,3.0,3.0,5.0,3.0,21.0,13.0,1.0,1.0,0.0,0.0,10.0,10.0,19:15
2754,P1,2020-07-04,Benfica,Boavista,3.0,1.0,H,3.0,0.0,H,1.28,5.0,11.0,21.0,5.0,H,3.0,0.0,2.0,4.0,H,3.0,3.0,cleanP1_1920,15.0,6.0,9.0,3.0,8.0,2.0,13.0,15.0,1.0,2.0,0.0,0.0,10.0,20.0,21:15
2755,P1,2020-07-04,Sp Braga,Aves,4.0,0.0,H,0.0,0.0,D,1.16,7.5,13.0,21.0,5.0,H,3.0,0.0,4.0,4.0,D,0.0,0.0,cleanP1_1920,14.0,6.0,9.0,1.0,6.0,3.0,13.0,13.0,1.0,1.0,0.0,0.0,10.0,10.0,21:30
2758,P1,2020-07-05,Porto,Belenenses,5.0,0.0,H,1.0,0.0,H,1.22,6.5,11.0,21.0,6.0,H,3.0,0.0,5.0,5.0,H,1.0,1.0,cleanP1_1920,17.0,10.0,7.0,1.0,3.0,5.0,18.0,14.0,2.0,3.0,0.0,0.0,20.0,30.0,21:30
2756,P1,2020-07-05,Gil Vicente,Rio Ave,1.0,0.0,H,1.0,0.0,H,4.0,3.2,2.0,17.0,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_1920,13.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00
2757,P1,2020-07-05,Tondela,Famalicao,0.0,1.0,A,0.0,0.0,D,3.6,3.1,2.15,19.0,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,11.0,10.0,2.0,3.0,8.0,6.0,6.0,16.0,3.0,5.0,0.0,1.0,30.0,75.0,19:15
2759,P1,2020-07-06,Moreirense,Sp Lisbon,0.0,0.0,D,0.0,0.0,D,4.33,3.5,1.83,21.0,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_1920,9.0,14.0,0.0,2.0,5.0,9.0,16.0,19.0,3.0,4.0,1.0,0.0,55.0,40.0,21:00
2760,P1,2020-07-08,Boavista,Maritimo,0.0,1.0,A,0.0,1.0,A,2.6,3.0,2.87,19.0,2.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_1920,11.0,11.0,1.0,6.0,2.0,4.0,22.0,17.0,3.0,1.0,2.0,0.0,80.0,10.0,19:00
2761,P1,2020-07-08,Aves,Setubal,1.0,0.0,H,1.0,0.0,H,4.0,3.4,1.9,21.0,2.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_1920,7.0,14.0,4.0,3.0,5.0,4.0,20.0,17.0,5.0,4.0,1.0,1.0,75.0,65.0,21:15
2764,P1,2020-07-09,Famalicao,Benfica,1.0,1.0,D,0.0,1.0,A,5.5,3.75,1.61,21.0,3.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0,cleanP1_1920,12.0,20.0,6.0,9.0,4.0,8.0,12.0,16.0,2.0,3.0,0.0,0.0,20.0,30.0,21:30
2762,P1,2020-07-09,Rio Ave,Portimonense,2.0,1.0,H,1.0,1.0,D,1.85,3.5,4.2,17.0,3.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0,cleanP1_1920,7.0,8.0,2.0,2.0,8.0,7.0,12.0,21.0,1.0,2.0,0.0,0.0,10.0,20.0,17:00
2763,P1,2020-07-09,Tondela,Porto,1.0,3.0,A,0.0,0.0,D,10.0,4.33,1.36,19.0,3.0,A,0.0,3.0,-2.0,4.0,D,0.0,0.0,cleanP1_1920,9.0,13.0,2.0,4.0,3.0,3.0,15.0,17.0,3.0,4.0,0.0,0.0,30.0,40.0,19:15
2767,P1,2020-07-10,Pacos Ferreira,Sp Braga,1.0,5.0,A,0.0,3.0,A,4.0,3.6,1.85,21.0,4.0,A,0.0,3.0,-4.0,6.0,A,-3.0,3.0,cleanP1_1920,7.0,8.0,3.0,8.0,3.0,1.0,16.0,12.0,5.0,3.0,0.0,0.0,50.0,30.0,21:30
2765,P1,2020-07-10,Guimaraes,Gil Vicente,1.0,2.0,A,0.0,0.0,D,1.61,3.6,6.0,17.0,4.0,A,0.0,3.0,-1.0,3.0,D,0.0,0.0,cleanP1_1920,12.0,10.0,1.0,4.0,3.0,1.0,16.0,13.0,2.0,0.0,0.0,0.0,20.0,0.0,17:00
2766,P1,2020-07-10,Sp Lisbon,Santa Clara,1.0,0.0,H,0.0,0.0,D,1.61,3.6,5.75,19.0,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_1920,12.0,4.0,1.0,0.0,8.0,3.0,12.0,15.0,4.0,2.0,0.0,0.0,40.0,20.0,19:15
2768,P1,2020-07-11,Belenenses,Moreirense,0.0,1.0,A,0.0,0.0,D,2.37,3.1,3.1,19.0,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_1920,10.0,16.0,0.0,7.0,11.0,4.0,20.0,21.0,4.0,2.0,0.0,0.0,40.0,20.0,19:15
2769,P1,2020-07-13,Maritimo,Rio Ave,0.0,0.0,D,0.0,0.0,D,3.8,3.2,2.05,19.0,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_1920,16.0,9.0,3.0,2.0,4.0,5.0,19.0,20.0,0.0,2.0,0.0,0.0,0.0,20.0,19:00
2770,P1,2020-07-13,Setubal,Famalicao,1.0,2.0,A,1.0,1.0,D,3.3,3.3,2.2,21.0,0.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0,cleanP1_1920,8.0,11.0,1.0,3.0,5.0,8.0,15.0,14.0,4.0,4.0,0.0,0.0,40.0,40.0,21:15
2771,P1,2020-07-14,Santa Clara,Aves,3.0,0.0,H,2.0,0.0,H,1.66,3.8,4.5,17.0,1.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0,cleanP1_1920,12.0,9.0,4.0,3.0,4.0,11.0,13.0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,17:00
2772,P1,2020-07-14,Portimonense,Boavista,2.0,1.0,H,2.0,0.0,H,1.61,3.9,5.25,19.0,1.0,H,3.0,0.0,1.0,3.0,H,2.0,2.0,cleanP1_1920,15.0,16.0,6.0,5.0,9.0,3.0,18.0,22.0,1.0,5.0,0.0,1.0,10.0,75.0,19:15
2773,P1,2020-07-14,Benfica,Guimaraes,2.0,0.0,H,1.0,0.0,H,1.61,4.0,5.0,21.0,1.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0,cleanP1_1920,12.0,12.0,5.0,3.0,4.0,6.0,23.0,12.0,2.0,0.0,0.0,0.0,20.0,0.0,21:30
2774,P1,2020-07-14,Gil Vicente,Tondela,3.0,2.0,H,1.0,0.0,H,2.5,3.1,2.9,21.0,1.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0,cleanP1_1920,11.0,15.0,6.0,7.0,8.0,10.0,13.0,19.0,2.0,4.0,0.0,0.0,20.0,40.0,21:30
2775,P1,2020-07-15,Moreirense,Pacos Ferreira,1.0,1.0,D,1.0,0.0,H,2.37,3.2,2.8,17.0,2.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_1920,12.0,6.0,3.0,2.0,4.0,4.0,16.0,13.0,2.0,5.0,0.0,0.0,20.0,50.0,17:00
2776,P1,2020-07-15,Sp Braga,Belenenses,1.0,1.0,D,1.0,0.0,H,1.25,5.5,9.0,19.0,2.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_1920,32.0,7.0,7.0,1.0,11.0,1.0,17.0,17.0,2.0,2.0,0.0,0.0,20.0,20.0,19:15
2777,P1,2020-07-15,Porto,Sp Lisbon,2.0,0.0,H,0.0,0.0,D,1.7,3.6,5.0,21.0,2.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0,cleanP1_1920,8.0,8.0,4.0,2.0,5.0,8.0,16.0,20.0,4.0,2.0,0.0,0.0,40.0,20.0,21:30
2778,P1,2020-07-18,Rio Ave,Santa Clara,2.0,2.0,D,1.0,1.0,D,1.53,4.0,6.0,19.0,5.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0,cleanP1_1920,18.0,11.0,6.0,7.0,9.0,4.0,23.0,15.0,3.0,2.0,0.0,0.0,30.0,20.0,19:00
2779,P1,2020-07-18,Famalicao,Boavista,2.0,2.0,D,2.0,0.0,H,1.53,4.0,6.0,21.0,5.0,D,1.0,1.0,0.0,4.0,H,2.0,2.0,cleanP1_1920,13.0,13.0,6.0,5.0,7.0,3.0,13.0,20.0,2.0,3.0,0.0,0.0,20.0,30.0,21:15
2781,P1,2020-07-19,Guimaraes,Maritimo,1.0,0.0,H,1.0,0.0,H,1.61,4.0,5.0,21.0,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_1920,10.0,7.0,4.0,2.0,3.0,1.0,24.0,14.0,2.0,4.0,0.0,0.0,20.0,40.0,21:15
2780,P1,2020-07-19,Belenenses,Gil Vicente,1.0,0.0,H,0.0,0.0,D,2.37,3.1,3.1,19.0,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_1920,7.0,8.0,2.0,3.0,3.0,3.0,18.0,23.0,4.0,4.0,0.0,0.0,40.0,40.0,19:00
2784,P1,2020-07-20,Porto,Moreirense,6.0,1.0,H,1.0,1.0,D,1.36,4.75,8.0,21.0,0.0,H,3.0,0.0,5.0,7.0,D,0.0,2.0,cleanP1_1920,14.0,8.0,9.0,4.0,2.0,3.0,13.0,10.0,1.0,1.0,0.0,0.0,10.0,10.0,21:15
2782,P1,2020-07-20,Pacos Ferreira,Portimonense,2.0,1.0,H,2.0,1.0,H,2.8,3.1,2.62,17.0,0.0,H,3.0,0.0,1.0,3.0,H,1.0,3.0,cleanP1_1920,10.0,9.0,2.0,3.0,0.0,5.0,14.0,22.0,2.0,3.0,0.0,0.0,20.0,30.0,17:00
2783,P1,2020-07-20,Tondela,Sp Braga,1.0,0.0,H,0.0,0.0,D,5.5,4.0,1.57,19.0,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_1920,8.0,7.0,2.0,1.0,4.0,5.0,22.0,18.0,5.0,0.0,1.0,0.0,75.0,0.0,19:15
2785,P1,2020-07-21,Sp Lisbon,Setubal,0.0,0.0,D,0.0,0.0,D,1.4,4.5,7.5,19.0,1.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_1920,13.0,3.0,3.0,1.0,6.0,0.0,15.0,18.0,1.0,3.0,0.0,0.0,10.0,30.0,19:00
2786,P1,2020-07-21,Aves,Benfica,0.0,4.0,A,0.0,1.0,A,9.0,6.5,1.25,21.0,1.0,A,0.0,3.0,-4.0,4.0,A,-1.0,1.0,cleanP1_1920,8.0,21.0,2.0,11.0,1.0,6.0,12.0,22.0,1.0,0.0,0.0,0.0,10.0,0.0,21:15
2787,P1,2020-07-24,Santa Clara,Guimaraes,2.0,2.0,D,2.0,1.0,H,3.3,3.4,2.15,19.0,4.0,D,1.0,1.0,0.0,4.0,H,1.0,3.0,cleanP1_1920,7.0,10.0,3.0,4.0,3.0,9.0,21.0,12.0,4.0,3.0,1.0,0.0,65.0,30.0,19:00
2788,P1,2020-07-24,Gil Vicente,Pacos Ferreira,3.0,3.0,D,2.0,2.0,D,2.45,3.25,2.87,21.0,4.0,D,1.0,1.0,0.0,6.0,D,0.0,4.0,cleanP1_1920,13.0,13.0,5.0,7.0,7.0,5.0,22.0,20.0,3.0,2.0,0.0,0.0,30.0,20.0,21:15
2791,P1,2020-07-25,Benfica,Sp Lisbon,2.0,1.0,H,1.0,0.0,H,1.9,3.4,4.1,21.0,5.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0,cleanP1_1920,17.0,12.0,4.0,5.0,8.0,3.0,21.0,14.0,4.0,3.0,0.0,0.0,40.0,30.0,21:15
2792,P1,2020-07-25,Sp Braga,Porto,2.0,1.0,H,0.0,1.0,A,2.75,3.75,2.3,21.0,5.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0,cleanP1_1920,11.0,10.0,5.0,5.0,8.0,3.0,16.0,13.0,6.0,3.0,0.0,0.0,60.0,30.0,21:15
2789,P1,2020-07-25,Boavista,Rio Ave,0.0,2.0,A,0.0,1.0,A,5.0,3.6,1.7,19.0,5.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0,cleanP1_1920,10.0,7.0,2.0,4.0,6.0,5.0,18.0,18.0,3.0,2.0,0.0,0.0,30.0,20.0,19:00
2790,P1,2020-07-25,Maritimo,Famalicao,3.0,3.0,D,1.0,1.0,D,3.8,3.6,1.9,19.0,5.0,D,1.0,1.0,0.0,6.0,D,0.0,2.0,cleanP1_1920,8.0,17.0,5.0,5.0,1.0,10.0,19.0,17.0,5.0,3.0,2.0,2.0,100.0,80.0,19:00
2793,P1,2020-07-26,Moreirense,Tondela,1.0,2.0,A,0.0,1.0,A,3.25,2.7,2.6,19.0,6.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0,cleanP1_1920,10.0,14.0,5.0,6.0,5.0,4.0,19.0,18.0,3.0,2.0,0.0,0.0,30.0,20.0,19:30
2794,P1,2020-07-26,Portimonense,Aves,2.0,0.0,H,0.0,0.0,D,1.14,6.5,23.0,19.0,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0,cleanP1_1920,13.0,10.0,5.0,3.0,6.0,4.0,19.0,20.0,2.0,3.0,0.0,0.0,20.0,30.0,19:30
2795,P1,2020-07-26,Setubal,Belenenses,2.0,0.0,H,1.0,0.0,H,1.66,3.6,5.25,19.0,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0,cleanP1_1920,11.0,8.0,4.0,2.0,2.0,4.0,15.0,9.0,3.0,1.0,0.0,0.0,30.0,10.0,19:30
2796,P1,2020-09-18,Famalicao,Benfica,1.0,5.0,A,0.0,3.0,A,7.5,5.0,1.36,19.0,4.0,A,0.0,3.0,-4.0,6.0,A,-3.0,3.0,cleanP1_2021,6.0,13.0,2.0,7.0,3.0,4.0,14.0,10.0,1.0,2.0,0.0,0.0,10.0,20.0,19:00
